species,divergence,sequence.lengths.Mbp,percent.of.genome,repeat.group
Oncorhynchus kisutch,20,0.302736,0.0127419775878019,Other
Oncorhynchus kisutch,21,0.317626,0.0133686888024654,Other
Oncorhynchus kisutch,22,0.284599,0.0119786020807265,Other
Oncorhynchus kisutch,23,0.297762,0.0125326248959458,Other
Oncorhynchus kisutch,24,0.19315,0.00812956824125288,Other
Oncorhynchus kisutch,25,0.112574,0.00473817248351437,Other
Oncorhynchus kisutch,26,0.107031,0.00450487092119874,Other
Oncorhynchus kisutch,27,0.073976,0.00311360569616838,Other
Oncorhynchus kisutch,28,0.066119,0.00278290925469013,Other
Oncorhynchus kisutch,29,0.034356,0.00144602353868229,Other
Oncorhynchus kisutch,30,0.028185,0.00118628983111422,Other
Oncorhynchus kisutch,31,0.016613,0.000699231256494611,Other
Oncorhynchus kisutch,32,0.012855,0.000541059279012714,Other
Oncorhynchus kisutch,33,0.021685,0.000912708709870922,Other
Oncorhynchus kisutch,34,0.008955,0.000376910606266733,Other
Oncorhynchus kisutch,35,0.006274,0.000264068916104688,Other
Oncorhynchus kisutch,36,0.003367,0.00014171502080403,Other
Oncorhynchus kisutch,37,0.004013,0.000168904775315288,Other
Oncorhynchus kisutch,38,0.003209,0.000135064895087655,Other
Oncorhynchus kisutch,39,0.001797,7.56346576729558e-05,Other
Oncorhynchus kisutch,40,0.002816,0.000118523759603252,Other
Oncorhynchus kisutch,41,0.001573,6.6206631340879e-05,Other
Oncorhynchus kisutch,42,0.000997,4.19631350583956e-05,Other
Oncorhynchus kisutch,43,0.001661,6.99104988284806e-05,Other
Oncorhynchus kisutch,44,0.000587,2.47064797184335e-05,Other
Oncorhynchus kisutch,45,0.000373,1.56993474190387e-05,Other
Oncorhynchus kisutch,46,0.000365,1.53626321928931e-05,Other
Oncorhynchus kisutch,47,0.00021,8.83877468632205e-06,Other
Oncorhynchus kisutch,48,0,0,Other
Oncorhynchus kisutch,49,0,0,Other
Oncorhynchus kisutch,50,0,0,Other
Oncorhynchus kisutch,51,0.000186,7.82862900788525e-06,Other
Oncorhynchus kisutch,52,0.000304,1.27951785935329e-05,Other
Oncorhynchus kisutch,53,0,0,Other
Oncorhynchus kisutch,54,0,0,Other
Oncorhynchus kisutch,55,0,0,Other
Oncorhynchus kisutch,56,0,0,Other
Oncorhynchus kisutch,57,0,0,Other
Oncorhynchus kisutch,58,0,0,Other
Oncorhynchus kisutch,59,0,0,Other
Oncorhynchus kisutch,60,0,0,Other
Oncorhynchus kisutch,61,0,0,Other
Oncorhynchus kisutch,62,0,0,Other
Oncorhynchus kisutch,63,0,0,Other
Oncorhynchus kisutch,64,0,0,Other
Oncorhynchus kisutch,65,0,0,Other
Oncorhynchus kisutch,66,0,0,Other
Oncorhynchus kisutch,67,0,0,Other
Oncorhynchus kisutch,68,0,0,Other
Oncorhynchus kisutch,69,0,0,Other
Oncorhynchus kisutch,70,0,0,Other
Oncorhynchus mykiss,0,39.506261,1.68709629155522,DNA
Oncorhynchus mykiss,1,27.569092,1.17732510486742,DNA
Oncorhynchus mykiss,2,18.679015,0.797678548633199,DNA
Oncorhynchus mykiss,3,30.640276,1.30847857284769,DNA
Oncorhynchus mykiss,4,46.211309,1.97343221222106,DNA
Oncorhynchus mykiss,5,47.450907,2.02636866168205,DNA
Oncorhynchus mykiss,6,44.131225,1.88460320350967,DNA
Oncorhynchus mykiss,7,35.114206,1.49953564888123,DNA
Oncorhynchus mykiss,8,23.93542,1.02215085145154,DNA
Oncorhynchus mykiss,9,16.278043,0.695146168833249,DNA
Oncorhynchus mykiss,10,11.415019,0.487473016566472,DNA
Oncorhynchus mykiss,11,8.082683,0.34516717527676,DNA
Oncorhynchus mykiss,12,6.125523,0.26158757815973,DNA
Oncorhynchus mykiss,13,4.606872,0.196734301605246,DNA
Oncorhynchus mykiss,14,3.538438,0.151107330245656,DNA
Oncorhynchus mykiss,15,2.759543,0.117844985676756,DNA
Oncorhynchus mykiss,16,2.233023,0.0953601967611542,DNA
Oncorhynchus mykiss,17,1.839573,0.0785580995970515,DNA
Oncorhynchus mykiss,18,1.639601,0.0700183894074469,DNA
Oncorhynchus mykiss,19,1.641173,0.07008552092795,DNA
Oncorhynchus mykiss,20,2.18906,0.0934827775271335,DNA
Oncorhynchus mykiss,21,3.543632,0.151329137572306,DNA
Oncorhynchus mykiss,22,2.595468,0.110838239985562,DNA
Oncorhynchus mykiss,23,1.254158,0.0535582274117085,DNA
Oncorhynchus mykiss,24,0.993531,0.0424282739802977,DNA
Oncorhynchus mykiss,25,0.962463,0.041101529655239,DNA
Oncorhynchus mykiss,26,0.921148,0.0393371920155519,DNA
Oncorhynchus mykiss,27,1.178585,0.0503309179975956,DNA
Oncorhynchus mykiss,28,1.291007,0.0551318466222817,DNA
Oncorhynchus mykiss,29,1.406294,0.0600551237242207,DNA
Oncorhynchus mykiss,30,1.603373,0.0684712897097442,DNA
Oncorhynchus mykiss,31,1.617304,0.0690662065113533,DNA
Oncorhynchus mykiss,32,1.489547,0.0636104039255247,DNA
Oncorhynchus mykiss,33,1.179762,0.0503811812289138,DNA
Oncorhynchus mykiss,34,0.882282,0.0376774377688115,DNA
Oncorhynchus mykiss,35,0.754799,0.0322333362240884,DNA
Oncorhynchus mykiss,36,0.644791,0.0275354963338136,DNA
Oncorhynchus mykiss,37,0.712918,0.0304448278206577,DNA
Oncorhynchus mykiss,38,0.767497,0.0327755983407227,DNA
Oncorhynchus mykiss,39,0.873402,0.0372982215461218,DNA
Oncorhynchus mykiss,40,0.804486,0.0343551961854374,DNA
Oncorhynchus mykiss,41,0.572902,0.0244655104066813,DNA
Oncorhynchus mykiss,42,0.343407,0.0146650343902224,DNA
Oncorhynchus mykiss,43,0.175638,0.00750053816675225,DNA
Oncorhynchus mykiss,44,0.074992,0.0032024980824257,DNA
Oncorhynchus mykiss,45,0.043859,0.00187297796294416,DNA
Oncorhynchus mykiss,46,0.023697,0.00101196923750856,DNA
Oncorhynchus mykiss,47,0.010033,0.000428454545297859,DNA
Oncorhynchus mykiss,48,0.003999,0.000170775413799077,DNA
Oncorhynchus mykiss,49,0.002775,0.000118505069590507,DNA
Oncorhynchus mykiss,50,0.001636,6.98646103964215e-05,DNA
Oncorhynchus mykiss,51,0.000393,1.67828801257907e-05,DNA
Oncorhynchus mykiss,52,0.000261,1.1145882220945e-05,DNA
Oncorhynchus mykiss,53,0.000654,2.79287623467357e-05,DNA
Oncorhynchus mykiss,54,0.00019,8.1138606206113e-06,DNA
Oncorhynchus mykiss,55,0.000223,9.52311009682273e-06,DNA
Oncorhynchus mykiss,56,0,0,DNA
Oncorhynchus mykiss,57,0.000144,6.14945225983172e-06,DNA
Oncorhynchus mykiss,58,0,0,DNA
Oncorhynchus mykiss,59,0,0,DNA
Oncorhynchus mykiss,60,0,0,DNA
Oncorhynchus mykiss,61,0,0,DNA
Oncorhynchus mykiss,62,0,0,DNA
Oncorhynchus mykiss,63,1e-06,4.27045295821647e-08,DNA
Oncorhynchus mykiss,64,0,0,DNA
Oncorhynchus mykiss,65,0,0,DNA
Oncorhynchus mykiss,66,0,0,DNA
Oncorhynchus mykiss,67,0,0,DNA
Oncorhynchus mykiss,68,0,0,DNA
Oncorhynchus mykiss,69,0,0,DNA
Oncorhynchus mykiss,70,0,0,DNA
Oncorhynchus mykiss,0,9.621313,0.410873645627766,LINE
Oncorhynchus mykiss,1,20.77776,0.887304466571119,LINE
Oncorhynchus mykiss,2,19.554199,0.835052869651036,LINE
Oncorhynchus mykiss,3,17.042639,0.727797881333654,LINE
Oncorhynchus mykiss,4,19.90331,0.849961490677995,LINE
Oncorhynchus mykiss,5,24.399232,1.0419577247261,LINE
Oncorhynchus mykiss,6,24.443362,1.04384227561656,LINE
Oncorhynchus mykiss,7,22.830584,0.974969349806097,LINE
Oncorhynchus mykiss,8,19.50835,0.833094909674223,LINE
Oncorhynchus mykiss,9,17.143756,0.732116035251414,LINE
Oncorhynchus mykiss,10,13.327171,0.569130568216068,LINE
Oncorhynchus mykiss,11,10.905613,0.46571907297014,LINE
Oncorhynchus mykiss,12,9.907156,0.423080436477121,LINE
Oncorhynchus mykiss,13,7.658601,0.327056952962496,LINE
Oncorhynchus mykiss,14,5.862724,0.250364870490067,LINE
Oncorhynchus mykiss,15,4.9131,0.209811624290134,LINE
Oncorhynchus mykiss,16,4.226226,0.180478993237914,LINE
Oncorhynchus mykiss,17,3.555739,0.151846161311957,LINE
Oncorhynchus mykiss,18,3.145712,0.134336151160971,LINE
Oncorhynchus mykiss,19,2.845172,0.121501731840347,LINE
Oncorhynchus mykiss,20,2.380805,0.101671157551866,LINE
Oncorhynchus mykiss,21,2.17943,0.0930715329072573,LINE
Oncorhynchus mykiss,22,2.06875,0.0883449955731033,LINE
Oncorhynchus mykiss,23,1.990073,0.0849851312991673,LINE
Oncorhynchus mykiss,24,2.106597,0.0899612339041995,LINE
Oncorhynchus mykiss,25,2.203242,0.0940884131656678,LINE
Oncorhynchus mykiss,26,1.982697,0.0846701426889692,LINE
Oncorhynchus mykiss,27,1.705789,0.0728449168114312,LINE
Oncorhynchus mykiss,28,1.473855,0.0629402844473214,LINE
Oncorhynchus mykiss,29,1.254522,0.0535737718604764,LINE
Oncorhynchus mykiss,30,1.218781,0.0520474692686803,LINE
Oncorhynchus mykiss,31,1.226229,0.0523655326050083,LINE
Oncorhynchus mykiss,32,1.257018,0.0536803623663135,LINE
Oncorhynchus mykiss,33,1.000848,0.0427407430232504,LINE
Oncorhynchus mykiss,34,0.652451,0.027862613030413,LINE
Oncorhynchus mykiss,35,0.456157,0.0194799701006115,LINE
Oncorhynchus mykiss,36,0.375673,0.0160429387417206,LINE
Oncorhynchus mykiss,37,0.35384,0.0151105707473532,LINE
Oncorhynchus mykiss,38,0.289071,0.0123446410708459,LINE
Oncorhynchus mykiss,39,0.261596,0.011171334120576,LINE
Oncorhynchus mykiss,40,0.228328,0.00975063983043651,LINE
Oncorhynchus mykiss,41,0.233861,0.00998692399261462,LINE
Oncorhynchus mykiss,42,0.270083,0.0115337674631398,LINE
Oncorhynchus mykiss,43,0.268821,0.0114798743468071,LINE
Oncorhynchus mykiss,44,0.274617,0.0117273898002653,LINE
Oncorhynchus mykiss,45,0.183175,0.00782240220621302,LINE
Oncorhynchus mykiss,46,0.114308,0.00488146936747808,LINE
Oncorhynchus mykiss,47,0.065793,0.00280965911479936,LINE
Oncorhynchus mykiss,48,0.026381,0.00112658819490709,LINE
Oncorhynchus mykiss,49,0.018647,0.000796311363118626,LINE
Oncorhynchus mykiss,50,0.015973,0.000682119451015917,LINE
Oncorhynchus mykiss,51,0.00345,0.000147330627058468,LINE
Oncorhynchus mykiss,52,0.002855,0.00012192143195708,LINE
Oncorhynchus mykiss,53,0.002691,0.000114917889105605,LINE
Oncorhynchus mykiss,54,0.000202,8.62631497559727e-06,LINE
Oncorhynchus mykiss,55,0.000404,1.72526299511945e-05,LINE
Oncorhynchus mykiss,56,0.000119,5.0818390202776e-06,LINE
Oncorhynchus mykiss,57,0,0,LINE
Oncorhynchus mykiss,58,0,0,LINE
Oncorhynchus mykiss,59,0,0,LINE
Oncorhynchus mykiss,60,0,0,LINE
Oncorhynchus mykiss,61,0,0,LINE
Oncorhynchus mykiss,62,0,0,LINE
Oncorhynchus mykiss,63,0,0,LINE
Oncorhynchus mykiss,64,0,0,LINE
Oncorhynchus mykiss,65,0,0,LINE
Oncorhynchus mykiss,66,0,0,LINE
Oncorhynchus mykiss,67,0,0,LINE
Oncorhynchus mykiss,68,0,0,LINE
Oncorhynchus mykiss,69,0,0,LINE
Oncorhynchus mykiss,70,0,0,LINE
Oncorhynchus mykiss,0,13.900763,0.593625544748161,LTR
Oncorhynchus mykiss,1,6.828757,0.291618855315914,LTR
Oncorhynchus mykiss,2,1.232339,0.0526264572807553,LTR
Oncorhynchus mykiss,3,0.960801,0.0410305547270734,LTR
Oncorhynchus mykiss,4,0.926949,0.039584920991658,LTR
Oncorhynchus mykiss,5,0.86918,0.0371179230222259,LTR
Oncorhynchus mykiss,6,1.011375,0.0431902936061618,LTR
Oncorhynchus mykiss,7,1.345398,0.0574545886907853,LTR
Oncorhynchus mykiss,8,1.404522,0.0599794512978012,LTR
Oncorhynchus mykiss,9,1.349404,0.0576256630362914,LTR
Oncorhynchus mykiss,10,1.377337,0.05881852866111,LTR
Oncorhynchus mykiss,11,1.306749,0.0558041013269642,LTR
Oncorhynchus mykiss,12,1.389212,0.0593256449498982,LTR
Oncorhynchus mykiss,13,1.435619,0.0613074340542177,LTR
Oncorhynchus mykiss,14,1.483995,0.0633733083772845,LTR
Oncorhynchus mykiss,15,1.546214,0.0660303415033572,LTR
Oncorhynchus mykiss,16,1.562757,0.066736802536235,LTR
Oncorhynchus mykiss,17,1.611683,0.068826164350572,LTR
Oncorhynchus mykiss,18,1.607584,0.0686511184838147,LTR
Oncorhynchus mykiss,19,1.473148,0.0629100923449068,LTR
Oncorhynchus mykiss,20,1.418338,0.0605694570785084,LTR
Oncorhynchus mykiss,21,1.034789,0.0441901774617986,LTR
Oncorhynchus mykiss,22,0.903714,0.0385926812468164,LTR
Oncorhynchus mykiss,23,0.845999,0.0361279893219818,LTR
Oncorhynchus mykiss,24,0.659616,0.0281685909848692,LTR
Oncorhynchus mykiss,25,0.556926,0.0237832628420767,LTR
Oncorhynchus mykiss,26,0.458856,0.0195952296259538,LTR
Oncorhynchus mykiss,27,0.446037,0.01904780026124,LTR
Oncorhynchus mykiss,28,0.418743,0.0178822228308244,LTR
Oncorhynchus mykiss,29,0.395381,0.0168845596107259,LTR
Oncorhynchus mykiss,30,0.357873,0.015282798115158,LTR
Oncorhynchus mykiss,31,0.348739,0.0148927349419545,LTR
Oncorhynchus mykiss,32,0.298084,0.01272953699597,LTR
Oncorhynchus mykiss,33,0.287632,0.0122831892527772,LTR
Oncorhynchus mykiss,34,0.339106,0.0144813622084896,LTR
Oncorhynchus mykiss,35,0.375051,0.0160163765243205,LTR
Oncorhynchus mykiss,36,0.322455,0.0137702890864169,LTR
Oncorhynchus mykiss,37,0.296233,0.0126504909117134,LTR
Oncorhynchus mykiss,38,0.220397,0.00941195020632036,LTR
Oncorhynchus mykiss,39,0.223063,0.00952580048218641,LTR
Oncorhynchus mykiss,40,0.179408,0.00766153424327701,LTR
Oncorhynchus mykiss,41,0.138976,0.00593490470321092,LTR
Oncorhynchus mykiss,42,0.090599,0.00386898767561454,LTR
Oncorhynchus mykiss,43,0.049115,0.00209743297042802,LTR
Oncorhynchus mykiss,44,0.030027,0.00128228890976366,LTR
Oncorhynchus mykiss,45,0.023581,0.00100701551207703,LTR
Oncorhynchus mykiss,46,0.010827,0.000462361941786097,LTR
Oncorhynchus mykiss,47,0.00508,0.000216939010277397,LTR
Oncorhynchus mykiss,48,0.006947,0.000296668367007298,LTR
Oncorhynchus mykiss,49,0.004258,0.000181835886960857,LTR
Oncorhynchus mykiss,50,0.000245,1.04626097476304e-05,LTR
Oncorhynchus mykiss,51,0.000706,3.01493978850083e-05,LTR
Oncorhynchus mykiss,52,0,0,LTR
Oncorhynchus mykiss,53,0.000603,2.57508313380453e-05,LTR
Oncorhynchus mykiss,54,0.002896,0.000123672317669949,LTR
Oncorhynchus mykiss,55,0.001201,5.12881400281798e-05,LTR
Oncorhynchus mykiss,56,0.000846,3.61280320265113e-05,LTR
Oncorhynchus mykiss,57,0.000794,3.39073964882388e-05,LTR
Oncorhynchus mykiss,58,0.000164,7.00354285147501e-06,LTR
Oncorhynchus mykiss,59,0.000561,2.39572410955944e-05,LTR
Oncorhynchus mykiss,60,0,0,LTR
Oncorhynchus mykiss,61,0,0,LTR
Oncorhynchus mykiss,62,0,0,LTR
Oncorhynchus mykiss,63,0,0,LTR
Oncorhynchus mykiss,64,0,0,LTR
Oncorhynchus mykiss,65,0,0,LTR
Oncorhynchus mykiss,66,0,0,LTR
Oncorhynchus mykiss,67,0,0,LTR
Oncorhynchus mykiss,68,0,0,LTR
Oncorhynchus mykiss,69,0,0,LTR
Oncorhynchus mykiss,70,0,0,LTR
Oncorhynchus mykiss,0,4.848183,0.207039374343248,SINE
Oncorhynchus mykiss,1,1.565899,0.0668709801681821,SINE
Oncorhynchus mykiss,2,1.073751,0.0458540313433789,SINE
Oncorhynchus mykiss,3,1.384713,0.0591335172713081,SINE
Oncorhynchus mykiss,4,1.20207,0.0513338338748327,SINE
Oncorhynchus mykiss,5,1.249523,0.0533602919170952,SINE
Oncorhynchus mykiss,6,1.306264,0.0557833896301168,SINE
Oncorhynchus mykiss,7,1.399768,0.0597764339641675,SINE
Oncorhynchus mykiss,8,1.721875,0.0735318618742899,SINE
Oncorhynchus mykiss,9,1.628822,0.0695580772830807,SINE
Oncorhynchus mykiss,10,1.433199,0.0612040890926289,SINE
Oncorhynchus mykiss,11,1.310221,0.0559523714536734,SINE
Oncorhynchus mykiss,12,1.011391,0.0431909768786352,SINE
Oncorhynchus mykiss,13,0.830622,0.0354713217705968,SINE
Oncorhynchus mykiss,14,0.649577,0.0277398802123938,SINE
Oncorhynchus mykiss,15,0.531374,0.0226920767021932,SINE
Oncorhynchus mykiss,16,0.584127,0.0249448687512411,SINE
Oncorhynchus mykiss,17,0.301769,0.0128869031874803,SINE
Oncorhynchus mykiss,18,0.259055,0.0110628219109077,SINE
Oncorhynchus mykiss,19,0.232839,0.00994327996338165,SINE
Oncorhynchus mykiss,20,0.177978,0.00760046676597451,SINE
Oncorhynchus mykiss,21,0.158933,0.00678715900008219,SINE
Oncorhynchus mykiss,22,0.13296,0.00567799425324462,SINE
Oncorhynchus mykiss,23,0.122431,0.00522835826127401,SINE
Oncorhynchus mykiss,24,0.094534,0.00403702999952036,SINE
Oncorhynchus mykiss,25,0.073074,0.0031205907946871,SINE
Oncorhynchus mykiss,26,0.061262,0.00261616489126257,SINE
Oncorhynchus mykiss,27,0.0503,0.00214803783798289,SINE
Oncorhynchus mykiss,28,0.036144,0.00154351251721776,SINE
Oncorhynchus mykiss,29,0.031309,0.001337036116688,SINE
Oncorhynchus mykiss,30,0.024522,0.00104720047441384,SINE
Oncorhynchus mykiss,31,0.015753,0.000672724454507841,SINE
Oncorhynchus mykiss,32,0.011516,0.000491785362668209,SINE
Oncorhynchus mykiss,33,0.008047,0.00034364334954768,SINE
Oncorhynchus mykiss,34,0.007874,0.000336255465929965,SINE
Oncorhynchus mykiss,35,0.007879,0.000336468988577876,SINE
Oncorhynchus mykiss,36,0.004028,0.000172013845156959,SINE
Oncorhynchus mykiss,37,0.002584,0.000110348504440314,SINE
Oncorhynchus mykiss,38,0.000615,2.62632856930313e-05,SINE
Oncorhynchus mykiss,39,0.001171,5.00070041407149e-05,SINE
Oncorhynchus mykiss,40,0.001694,7.2341473112187e-05,SINE
Oncorhynchus mykiss,41,0.000267,1.1402109398438e-05,SINE
Oncorhynchus mykiss,42,0.000134,5.72240696401007e-06,SINE
Oncorhynchus mykiss,43,0.000188,8.02845156144697e-06,SINE
Oncorhynchus mykiss,44,0,0,SINE
Oncorhynchus mykiss,45,0,0,SINE
Oncorhynchus mykiss,46,0,0,SINE
Oncorhynchus mykiss,47,0,0,SINE
Oncorhynchus mykiss,48,0,0,SINE
Oncorhynchus mykiss,49,0,0,SINE
Oncorhynchus mykiss,50,0,0,SINE
Oncorhynchus mykiss,51,0,0,SINE
Oncorhynchus mykiss,52,0,0,SINE
Oncorhynchus mykiss,53,0,0,SINE
Oncorhynchus mykiss,54,0,0,SINE
Oncorhynchus mykiss,55,0,0,SINE
Oncorhynchus mykiss,56,0,0,SINE
Oncorhynchus mykiss,57,0,0,SINE
Oncorhynchus mykiss,58,0,0,SINE
Oncorhynchus mykiss,59,0,0,SINE
Oncorhynchus mykiss,60,0,0,SINE
Oncorhynchus mykiss,61,0,0,SINE
Oncorhynchus mykiss,62,0,0,SINE
Oncorhynchus mykiss,63,0,0,SINE
Oncorhynchus mykiss,64,0,0,SINE
Oncorhynchus mykiss,65,0,0,SINE
Oncorhynchus mykiss,66,0,0,SINE
Oncorhynchus mykiss,67,0,0,SINE
Oncorhynchus mykiss,68,0,0,SINE
Oncorhynchus mykiss,69,0,0,SINE
Oncorhynchus mykiss,70,0,0,SINE
Oncorhynchus mykiss,0,10.054915,0.429390415063652,Unknown
Oncorhynchus mykiss,1,6.543834,0.279451352633775,Unknown
Oncorhynchus mykiss,2,13.186218,0.563111236657873,Unknown
Oncorhynchus mykiss,3,17.145746,0.732201017265282,Unknown
Oncorhynchus mykiss,4,20.542318,0.877250026717235,Unknown
Oncorhynchus mykiss,5,27.148576,1.15936716690565,Unknown
Oncorhynchus mykiss,6,28.069738,1.19870495678461,Unknown
Oncorhynchus mykiss,7,29.015336,1.23908627454845,Unknown
Oncorhynchus mykiss,8,30.656796,1.30918405167639,Unknown
Oncorhynchus mykiss,9,28.306652,1.20882225770604,Unknown
Oncorhynchus mykiss,10,26.561452,1.13429431267925,Unknown
Oncorhynchus mykiss,11,24.397619,1.04188884231988,Unknown
Oncorhynchus mykiss,12,22.376268,0.955567998744446,Unknown
Oncorhynchus mykiss,13,19.30989,0.824619768733347,Unknown
Oncorhynchus mykiss,14,18.173921,0.776108746968425,Unknown
Oncorhynchus mykiss,15,15.167906,0.647738290476494,Unknown
Oncorhynchus mykiss,16,12.844848,0.548533191394409,Unknown
Oncorhynchus mykiss,17,11.220269,0.479156309430346,Unknown
Oncorhynchus mykiss,18,10.01816,0.427820810078859,Unknown
Oncorhynchus mykiss,19,8.890475,0.379663552636996,Unknown
Oncorhynchus mykiss,20,8.310126,0.354880021598516,Unknown
Oncorhynchus mykiss,21,7.382669,0.31527340670583,Unknown
Oncorhynchus mykiss,22,6.273356,0.267900716881451,Unknown
Oncorhynchus mykiss,23,5.524546,0.23592313808503,Unknown
Oncorhynchus mykiss,24,4.495693,0.191986454710831,Unknown
Oncorhynchus mykiss,25,3.7229,0.158984693181441,Unknown
Oncorhynchus mykiss,26,2.958286,0.126332211999504,Unknown
Oncorhynchus mykiss,27,2.2629,0.0966360799914806,Unknown
Oncorhynchus mykiss,28,1.841293,0.0786315513879328,Unknown
Oncorhynchus mykiss,29,1.503662,0.064213178360577,Unknown
Oncorhynchus mykiss,30,1.274556,0.0544293144061255,Unknown
Oncorhynchus mykiss,31,1.076712,0.0459804794554717,Unknown
Oncorhynchus mykiss,32,0.809025,0.0345490320452108,Unknown
Oncorhynchus mykiss,33,0.601981,0.0257073154224011,Unknown
Oncorhynchus mykiss,34,0.4052,0.0173038753866931,Unknown
Oncorhynchus mykiss,35,0.274358,0.0117163293271035,Unknown
Oncorhynchus mykiss,36,0.196755,0.00840232971793882,Unknown
Oncorhynchus mykiss,37,0.131001,0.00559433607979316,Unknown
Oncorhynchus mykiss,38,0.088035,0.00375949326176587,Unknown
Oncorhynchus mykiss,39,0.081867,0.00349609172330308,Unknown
Oncorhynchus mykiss,40,0.065829,0.00281119647786432,Unknown
Oncorhynchus mykiss,41,0.056505,0.00241301944404022,Unknown
Oncorhynchus mykiss,42,0.026404,0.00112757039908748,Unknown
Oncorhynchus mykiss,43,0.014635,0.000624980790434981,Unknown
Oncorhynchus mykiss,44,0.016856,0.000719827550636968,Unknown
Oncorhynchus mykiss,45,0.023018,0.000982972861922268,Unknown
Oncorhynchus mykiss,46,0.004749,0.0002028038109857,Unknown
Oncorhynchus mykiss,47,0.002156,9.20709657791471e-05,Unknown
Oncorhynchus mykiss,48,0.002634,0.000112483730919422,Unknown
Oncorhynchus mykiss,49,0.000259,1.10604731617807e-05,Unknown
Oncorhynchus mykiss,50,0.000638,2.72454898734211e-05,Unknown
Oncorhynchus mykiss,51,0.000188,8.02845156144697e-06,Unknown
Oncorhynchus mykiss,52,1.8e-05,7.68681532478965e-07,Unknown
Oncorhynchus mykiss,53,0.000336,1.43487219396073e-05,Unknown
Oncorhynchus mykiss,54,0,0,Unknown
Oncorhynchus mykiss,55,0,0,Unknown
Oncorhynchus mykiss,56,0.000132,5.63699790484574e-06,Unknown
Oncorhynchus mykiss,57,0,0,Unknown
Oncorhynchus mykiss,58,0,0,Unknown
Oncorhynchus mykiss,59,0,0,Unknown
Oncorhynchus mykiss,60,0,0,Unknown
Oncorhynchus mykiss,61,0,0,Unknown
Oncorhynchus mykiss,62,0,0,Unknown
Oncorhynchus mykiss,63,0,0,Unknown
Oncorhynchus mykiss,64,0,0,Unknown
Oncorhynchus mykiss,65,0,0,Unknown
Oncorhynchus mykiss,66,0,0,Unknown
Oncorhynchus mykiss,67,0,0,Unknown
Oncorhynchus mykiss,68,0,0,Unknown
Oncorhynchus mykiss,69,0,0,Unknown
Oncorhynchus mykiss,70,0,0,Unknown
Oncorhynchus mykiss,0,3.804552,0.162471603430884,Other
Oncorhynchus mykiss,1,0.761049,0.0325002395339769,Other
Oncorhynchus mykiss,2,0.550014,0.0234880891336047,Other
Oncorhynchus mykiss,3,0.268174,0.0114522445161674,Other
Oncorhynchus mykiss,4,0.370321,0.0158143840993968,Other
Oncorhynchus mykiss,5,0.444501,0.0189822061038018,Other
Oncorhynchus mykiss,6,0.58274,0.0248856375687107,Other
Oncorhynchus mykiss,7,0.989577,0.0422594202703298,Other
Oncorhynchus mykiss,8,1.731374,0.0739375122007909,Other
Oncorhynchus mykiss,9,2.516905,0.107483244027998,Other
Oncorhynchus mykiss,10,2.434588,0.103967935266383,Other
Oncorhynchus mykiss,11,2.214885,0.0945856220035929,Other
