"species","clade","class","order","family","chromnum.1n","chromnum.est","chromnum.source","chromnum.database","est.gnsz.Mbp","est.gnsz.source","est.gnsz.db","asmblysize.Mbp","beta","pval.beta","rsq","cv","weightcv","repcontent.Mbp","repcontent.pctcvrg","k2p.mean","k2p.median","name","size.Mbp","genecount","genedens"
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751341.1",10.553142,189,17.9093581797724
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751332.1",14.161719,587,41.449770328023
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751346.1",14.69368,524,35.6615905613842
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751316.1",17.630497,584,33.1244207125868
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751348.1",14.110343,339,24.0249297979503
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751320.1",17.716291,626,35.3347097312863
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751315.1",20.795362,620,29.8143403322337
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751322.1",11.64931,444,38.1138453693824
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751339.1",12.193906,547,44.8584727486008
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751321.1",21.537844,906,42.065491792029
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751325.1",13.962742,462,33.0880567728029
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751330.1",14.068533,539,38.312452336004
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751333.1",10.835194,280,25.8417154321372
"Monodelphis domestica","Mammalia","Mammalia","Didelphimorphia","Didelphidae",9,NA,"de A. Carvalho, B., & Mattevi, M. S. (2000). (T2AG3)n telomeric sequence hybridization suggestive of centric fusion in karyotype marsupials evolution. Genetica, 108(3), 205ÔøΩ210. https://doi.org/10.1023/a:1004157915077","",3550,"Mikkelsen, T. S., Wakefield, M. J., Aken, B., Amemiya, C. T., Chang, J. L., Duke, S., Garber, M., Gentles, A. J., Goodstadt, L., Heger, A., Jurka, J., Kamal, M., Mauceli, E., Searle, S. M. J., Sharpe, T., Baker, M. L., Batzer, M. A., Benos, P. V., Belov, K., & Clamp, M. (2007). Genome of the marsupial Monodelphis domestica reveals innovation in non-coding sequences. Nature, 447(7141), 167ñ177. https://doi.org/10.1038/nature05805","",3600.487649,10.0171855353623,3.01417633816517e-06,0.962507567610773,0.162180193607389,0.112020394784918,NA,NA,NA,NA,"8",312.544902,2926,9.36185482878233
"Monodelphis domestica","Mammalia","Mammalia","Didelphimorphia","Didelphidae",9,NA,"de A. Carvalho, B., & Mattevi, M. S. (2000). (T2AG3)n telomeric sequence hybridization suggestive of centric fusion in karyotype marsupials evolution. Genetica, 108(3), 205ÔøΩ210. https://doi.org/10.1023/a:1004157915077","",3550,"Mikkelsen, T. S., Wakefield, M. J., Aken, B., Amemiya, C. T., Chang, J. L., Duke, S., Garber, M., Gentles, A. J., Goodstadt, L., Heger, A., Jurka, J., Kamal, M., Mauceli, E., Searle, S. M. J., Sharpe, T., Baker, M. L., Batzer, M. A., Benos, P. V., Belov, K., & Clamp, M. (2007). Genome of the marsupial Monodelphis domestica reveals innovation in non-coding sequences. Nature, 447(7141), 167ñ177. https://doi.org/10.1038/nature05805","",3600.487649,10.0171855353623,3.01417633816517e-06,0.962507567610773,0.162180193607389,0.112020394784918,NA,NA,NA,NA,"2",541.556283,5762,10.6397066766189
"Monodelphis domestica","Mammalia","Mammalia","Didelphimorphia","Didelphidae",9,NA,"de A. Carvalho, B., & Mattevi, M. S. (2000). (T2AG3)n telomeric sequence hybridization suggestive of centric fusion in karyotype marsupials evolution. Genetica, 108(3), 205ÔøΩ210. https://doi.org/10.1023/a:1004157915077","",3550,"Mikkelsen, T. S., Wakefield, M. J., Aken, B., Amemiya, C. T., Chang, J. L., Duke, S., Garber, M., Gentles, A. J., Goodstadt, L., Heger, A., Jurka, J., Kamal, M., Mauceli, E., Searle, S. M. J., Sharpe, T., Baker, M. L., Batzer, M. A., Benos, P. V., Belov, K., & Clamp, M. (2007). Genome of the marsupial Monodelphis domestica reveals innovation in non-coding sequences. Nature, 447(7141), 167ñ177. https://doi.org/10.1038/nature05805","",3600.487649,10.0171855353623,3.01417633816517e-06,0.962507567610773,0.162180193607389,0.112020394784918,NA,NA,NA,NA,"3",527.952102,4594,8.70154694449914
"Monodelphis domestica","Mammalia","Mammalia","Didelphimorphia","Didelphidae",9,NA,"de A. Carvalho, B., & Mattevi, M. S. (2000). (T2AG3)n telomeric sequence hybridization suggestive of centric fusion in karyotype marsupials evolution. Genetica, 108(3), 205ÔøΩ210. https://doi.org/10.1023/a:1004157915077","",3550,"Mikkelsen, T. S., Wakefield, M. J., Aken, B., Amemiya, C. T., Chang, J. L., Duke, S., Garber, M., Gentles, A. J., Goodstadt, L., Heger, A., Jurka, J., Kamal, M., Mauceli, E., Searle, S. M. J., Sharpe, T., Baker, M. L., Batzer, M. A., Benos, P. V., Belov, K., & Clamp, M. (2007). Genome of the marsupial Monodelphis domestica reveals innovation in non-coding sequences. Nature, 447(7141), 167ñ177. https://doi.org/10.1038/nature05805","",3600.487649,10.0171855353623,3.01417633816517e-06,0.962507567610773,0.162180193607389,0.112020394784918,NA,NA,NA,NA,"4",435.153693,4560,10.4790561894645
"Monodelphis domestica","Mammalia","Mammalia","Didelphimorphia","Didelphidae",9,NA,"de A. Carvalho, B., & Mattevi, M. S. (2000). (T2AG3)n telomeric sequence hybridization suggestive of centric fusion in karyotype marsupials evolution. Genetica, 108(3), 205ÔøΩ210. https://doi.org/10.1023/a:1004157915077","",3550,"Mikkelsen, T. S., Wakefield, M. J., Aken, B., Amemiya, C. T., Chang, J. L., Duke, S., Garber, M., Gentles, A. J., Goodstadt, L., Heger, A., Jurka, J., Kamal, M., Mauceli, E., Searle, S. M. J., Sharpe, T., Baker, M. L., Batzer, M. A., Benos, P. V., Belov, K., & Clamp, M. (2007). Genome of the marsupial Monodelphis domestica reveals innovation in non-coding sequences. Nature, 447(7141), 167ñ177. https://doi.org/10.1038/nature05805","",3600.487649,10.0171855353623,3.01417633816517e-06,0.962507567610773,0.162180193607389,0.112020394784918,NA,NA,NA,NA,"5",304.825324,2632,8.63445321885396
"Monodelphis domestica","Mammalia","Mammalia","Didelphimorphia","Didelphidae",9,NA,"de A. Carvalho, B., & Mattevi, M. S. (2000). (T2AG3)n telomeric sequence hybridization suggestive of centric fusion in karyotype marsupials evolution. Genetica, 108(3), 205ÔøΩ210. https://doi.org/10.1023/a:1004157915077","",3550,"Mikkelsen, T. S., Wakefield, M. J., Aken, B., Amemiya, C. T., Chang, J. L., Duke, S., Garber, M., Gentles, A. J., Goodstadt, L., Heger, A., Jurka, J., Kamal, M., Mauceli, E., Searle, S. M. J., Sharpe, T., Baker, M. L., Batzer, M. A., Benos, P. V., Belov, K., & Clamp, M. (2007). Genome of the marsupial Monodelphis domestica reveals innovation in non-coding sequences. Nature, 447(7141), 167ñ177. https://doi.org/10.1038/nature05805","",3600.487649,10.0171855353623,3.01417633816517e-06,0.962507567610773,0.162180193607389,0.112020394784918,NA,NA,NA,NA,"6",292.091736,2709,9.2744835478673
"Monodelphis domestica","Mammalia","Mammalia","Didelphimorphia","Didelphidae",9,NA,"de A. Carvalho, B., & Mattevi, M. S. (2000). (T2AG3)n telomeric sequence hybridization suggestive of centric fusion in karyotype marsupials evolution. Genetica, 108(3), 205ÔøΩ210. https://doi.org/10.1023/a:1004157915077","",3550,"Mikkelsen, T. S., Wakefield, M. J., Aken, B., Amemiya, C. T., Chang, J. L., Duke, S., Garber, M., Gentles, A. J., Goodstadt, L., Heger, A., Jurka, J., Kamal, M., Mauceli, E., Searle, S. M. J., Sharpe, T., Baker, M. L., Batzer, M. A., Benos, P. V., Belov, K., & Clamp, M. (2007). Genome of the marsupial Monodelphis domestica reveals innovation in non-coding sequences. Nature, 447(7141), 167ñ177. https://doi.org/10.1038/nature05805","",3600.487649,10.0171855353623,3.01417633816517e-06,0.962507567610773,0.162180193607389,0.112020394784918,NA,NA,NA,NA,"7",260.857928,1877,7.19548765257386
"Monodelphis domestica","Mammalia","Mammalia","Didelphimorphia","Didelphidae",9,NA,"de A. Carvalho, B., & Mattevi, M. S. (2000). (T2AG3)n telomeric sequence hybridization suggestive of centric fusion in karyotype marsupials evolution. Genetica, 108(3), 205ÔøΩ210. https://doi.org/10.1023/a:1004157915077","",3550,"Mikkelsen, T. S., Wakefield, M. J., Aken, B., Amemiya, C. T., Chang, J. L., Duke, S., Garber, M., Gentles, A. J., Goodstadt, L., Heger, A., Jurka, J., Kamal, M., Mauceli, E., Searle, S. M. J., Sharpe, T., Baker, M. L., Batzer, M. A., Benos, P. V., Belov, K., & Clamp, M. (2007). Genome of the marsupial Monodelphis domestica reveals innovation in non-coding sequences. Nature, 447(7141), 167ñ177. https://doi.org/10.1038/nature05805","",3600.487649,10.0171855353623,3.01417633816517e-06,0.962507567610773,0.162180193607389,0.112020394784918,NA,NA,NA,NA,"X",79.335909,1013,12.7684930161952
"Monodelphis domestica","Mammalia","Mammalia","Didelphimorphia","Didelphidae",9,NA,"de A. Carvalho, B., & Mattevi, M. S. (2000). (T2AG3)n telomeric sequence hybridization suggestive of centric fusion in karyotype marsupials evolution. Genetica, 108(3), 205ÔøΩ210. https://doi.org/10.1023/a:1004157915077","",3550,"Mikkelsen, T. S., Wakefield, M. J., Aken, B., Amemiya, C. T., Chang, J. L., Duke, S., Garber, M., Gentles, A. J., Goodstadt, L., Heger, A., Jurka, J., Kamal, M., Mauceli, E., Searle, S. M. J., Sharpe, T., Baker, M. L., Batzer, M. A., Benos, P. V., Belov, K., & Clamp, M. (2007). Genome of the marsupial Monodelphis domestica reveals innovation in non-coding sequences. Nature, 447(7141), 167ñ177. https://doi.org/10.1038/nature05805","",3600.487649,10.0171855353623,3.01417633816517e-06,0.962507567610773,0.162180193607389,0.112020394784918,NA,NA,NA,NA,"1",748.055161,7317,9.78136423819152
"Monodon monoceros","Mammalia","Mammalia","Artiodactyla","Monodontidae",22,NA,"Jarrell, G. H., & √Årnason, √ö. (2009). Banded karyotypes of a belukha whale, Delphinapterus leucas. Hereditas, 95(1), 37‚Äì41. https://doi.org/10.1111/j.1601-5223.1981.tb01326.x","",NA,NA,NA,2355.574979,8.11332228770999,0.000388800185876607,0.474972869221355,0.442019370534999,0.369519219442842,NA,NA,NA,NA,"SIHG01006961.1",88.00338,718,8.15877753786275
"Monodon monoceros","Mammalia","Mammalia","Artiodactyla","Monodontidae",22,NA,"Jarrell, G. H., & √Årnason, √ö. (2009). Banded karyotypes of a belukha whale, Delphinapterus leucas. Hereditas, 95(1), 37‚Äì41. https://doi.org/10.1111/j.1601-5223.1981.tb01326.x","",NA,NA,NA,2355.574979,8.11332228770999,0.000388800185876607,0.474972869221355,0.442019370534999,0.369519219442842,NA,NA,NA,NA,"SIHG01006951.1",87.236873,768,8.80361679172063
"Monodon monoceros","Mammalia","Mammalia","Artiodactyla","Monodontidae",22,NA,"Jarrell, G. H., & √Årnason, √ö. (2009). Banded karyotypes of a belukha whale, Delphinapterus leucas. Hereditas, 95(1), 37‚Äì41. https://doi.org/10.1111/j.1601-5223.1981.tb01326.x","",NA,NA,NA,2355.574979,8.11332228770999,0.000388800185876607,0.474972869221355,0.442019370534999,0.369519219442842,NA,NA,NA,NA,"SIHG01006955.1",86.011892,1315,15.2885835833026
"Monodon monoceros","Mammalia","Mammalia","Artiodactyla","Monodontidae",22,NA,"Jarrell, G. H., & √Årnason, √ö. (2009). Banded karyotypes of a belukha whale, Delphinapterus leucas. Hereditas, 95(1), 37‚Äì41. https://doi.org/10.1111/j.1601-5223.1981.tb01326.x","",NA,NA,NA,2355.574979,8.11332228770999,0.000388800185876607,0.474972869221355,0.442019370534999,0.369519219442842,NA,NA,NA,NA,"SIHG01006954.1",170.226758,1699,9.98080454542875
"Monodon monoceros","Mammalia","Mammalia","Artiodactyla","Monodontidae",22,NA,"Jarrell, G. H., & √Årnason, √ö. (2009). Banded karyotypes of a belukha whale, Delphinapterus leucas. Hereditas, 95(1), 37‚Äì41. https://doi.org/10.1111/j.1601-5223.1981.tb01326.x","",NA,NA,NA,2355.574979,8.11332228770999,0.000388800185876607,0.474972869221355,0.442019370534999,0.369519219442842,NA,NA,NA,NA,"SIHG01006953.1",142.976879,950,6.64443095026574
